level	start	end	color	opacity	title
76	49470	49491	#ff00e3	1.0	Decrement Pending Task initiated by="init <37> (<-init <21> (<-init <177> (<-init <49>)))" total=21 us start=49470 us stop=49491 us
76	49497	49499	#FFC0CB	1.0	ProfTask <21> total=2 us start=49497 us stop=49499 us
76	49500	49501	#FFC0CB	1.0	ProfTask <21> total=1 us start=49500 us stop=49501 us
76	49502	49503	#FFC0CB	1.0	ProfTask <37> total=1 us start=49502 us stop=49503 us
76	52452	56175	#00edff	1.0	Message Send Instance Request total=3723 us start=52452 us stop=56175 us
75	54156	55344	#3dff00	1.0	Message Send Logical Region Node total=1188 us start=54156 us stop=55344 us
74	54895	54906	#ff0059	1.0	Message Send Index Space Node total=11 us start=54895 us stop=54906 us
74	54916	54919	#ffdd00	1.0	Message Index Space Destruction total=3 us start=54916 us stop=54919 us
73	54919	54924	#97ff00	1.0	Message Send Index Space Return total=5 us start=54919 us stop=54924 us
74	55305	55313	#00b7ff	1.0	Message Send Field Space Node total=8 us start=55305 us stop=55313 us
74	55318	55325	#00c9ff	1.0	Message Field Space Destruction total=7 us start=55318 us stop=55325 us
73	55325	55327	#002dff	1.0	Message Send Field Space Return total=2 us start=55325 us stop=55327 us
75	55348	55351	#67ff00	1.0	Message Logical Region Destruction total=3 us start=55348 us stop=55351 us
74	55351	55353	#007bff	1.0	Message Send Top Level Region Return total=2 us start=55351 us stop=55353 us
75	55796	55804	#0057ff	1.0	Message Send Index Partition Node total=8 us start=55796 us stop=55804 us
75	55811	55814	#ff6b00	1.0	Message Index Partition Destruction total=3 us start=55811 us stop=55814 us
74	55814	55819	#ff0059	1.0	Message Send Index Space Node total=5 us start=55814 us stop=55819 us
75	55825	55827	#ffdd00	1.0	Message Index Space Destruction total=2 us start=55825 us stop=55827 us
74	55827	55828	#97ff00	1.0	Message Send Index Space Return total=1 us start=55827 us stop=55828 us
76	56182	56183	#FFC0CB	1.0	ProfTask <945> total=1 us start=56182 us stop=56183 us
76	56444	56457	#ff0035	1.0	Message Send Manager Request total=13 us start=56444 us stop=56457 us
76	57189	57201	#01ff00	1.0	Message Send Constraint Request total=12 us start=57189 us stop=57201 us
76	57862	57869	#fffb00	1.0	Message Distributed GC Update total=7 us start=57862 us stop=57869 us
76	57879	57883	#07ff00	1.0	Message Distributed Valid Update total=4 us start=57879 us stop=57883 us
76	57887	57888	#07ff00	1.0	Message Distributed Valid Update total=1 us start=57887 us stop=57888 us
76	57939	57947	#ff00bf	1.0	Message Send GC Priority Update total=8 us start=57939 us stop=57947 us
76	57966	58002	#b5ff00	1.0	Message Send Create Top View Request total=36 us start=57966 us stop=58002 us
76	58374	58383	#ff004d	1.0	Message Send View Request total=9 us start=58374 us stop=58383 us
76	58890	58897	#fffb00	1.0	Message Distributed GC Update total=7 us start=58890 us stop=58897 us
76	58936	59030	#00b1ff	1.0	Message Task Message total=94 us start=58936 us stop=59030 us
76	59036	59070	#006fff	1.0	Scheduler initiated by="Operation <0>" total=34 us start=59036 us stop=59070 us
76	59079	59080	#003fff	1.0	State Analaysis initiated by="trans <53> (<-trans <689> (<-trans <145>))" total=1 us start=59079 us stop=59080 us
76	59084	59086	#FFC0CB	1.0	ProfTask total=2 us start=59084 us stop=59086 us
76	59088	59109	#2b00ff	1.0	Task Physical Dependence Analysis initiated by="trans <53> (<-trans <689> (<-trans <145>))" total=21 us start=59088 us stop=59109 us
76	59113	59114	#FFC0CB	1.0	ProfTask <53> total=1 us start=59113 us stop=59114 us
76	59115	59116	#FFC0CB	1.0	ProfTask <53> total=1 us start=59115 us stop=59116 us
76	120725	121465	#006600	1.0	Post initiated by="init <37> (<-init <21> (<-init <177> (<-init <49>)))" total=740 us start=120725 us stop=121465 us
76	121475	121476	#ff00e3	1.0	Decrement Pending Task initiated by="trans <69> (<-trans <53> (<-trans <689> (<-trans <145>)))" total=1 us start=121475 us stop=121476 us
76	121481	121487	#FFC0CB	1.0	ProfTask <37> total=6 us start=121481 us stop=121487 us
76	121489	121491	#FFC0CB	1.0	ProfTask <37> total=2 us start=121489 us stop=121491 us
76	121492	121493	#FFC0CB	1.0	ProfTask <69> total=1 us start=121492 us stop=121493 us
76	167204	167289	#006600	1.0	Post initiated by="trans <69> (<-trans <53> (<-trans <689> (<-trans <145>)))" total=85 us start=167204 us stop=167289 us
76	167296	167299	#FFC0CB	1.0	ProfTask <69> total=3 us start=167296 us stop=167299 us
76	167301	167303	#FFC0CB	1.0	ProfTask <69> total=2 us start=167301 us stop=167303 us
76	170914	170952	#9d00ff	1.0	Message Send Remote Context Free total=38 us start=170914 us stop=170952 us
76	174295	174299	#07ff00	1.0	Message Distributed Valid Update total=4 us start=174295 us stop=174299 us
76	174307	174308	#fffb00	1.0	Message Distributed GC Update total=1 us start=174307 us stop=174308 us
76	174369	174490	#00ffed	1.0	Message Send Shutdown Notification total=121 us start=174369 us stop=174490 us
76	174814	174816	#07ff00	1.0	Message Distributed Valid Update total=2 us start=174814 us stop=174816 us
76	174822	174823	#fffb00	1.0	Message Distributed GC Update total=1 us start=174822 us stop=174823 us
76	175534	175553	#00ffed	1.0	Message Send Shutdown Notification total=19 us start=175534 us stop=175553 us
76	175644	175656	#8bff00	1.0	Message Send Shutdown Response total=12 us start=175644 us stop=175656 us
76	175844	175952	#fffb00	1.0	Message Distributed GC Update total=108 us start=175844 us stop=175952 us
76	175960	175965	#ff00e9	1.0	Deferred Recycle initiated by="Operation <0>" total=5 us start=175960 us stop=175965 us
76	175971	175972	#FFC0CB	1.0	ProfTask total=1 us start=175971 us stop=175972 us
76	176136	176152	#fffb00	1.0	Message Distributed GC Update total=16 us start=176136 us stop=176152 us
76	176223	176224	#ff00e9	1.0	Deferred Recycle initiated by="Operation <0>" total=1 us start=176223 us stop=176224 us
76	176230	176231	#FFC0CB	1.0	ProfTask total=1 us start=176230 us stop=176231 us
76	176720	176731	#00ffed	1.0	Message Send Shutdown Notification total=11 us start=176720 us stop=176731 us
76	176788	176798	#00ffed	1.0	Message Send Shutdown Notification total=10 us start=176788 us stop=176798 us
76	177045	177054	#8bff00	1.0	Message Send Shutdown Response total=9 us start=177045 us stop=177054 us
78	49444	120713	#7f00ff	1.0	init <37> (<-init <21> (<-init <177> (<-init <49>))) total=71269 us start=49444 us stop=120713 us
78	120740	167191	#ff1100	1.0	trans <69> (<-trans <53> (<-trans <689> (<-trans <145>))) total=46451 us start=120740 us stop=167191 us
83	41720	47402	#00edff	1.0	Message Send Instance Request total=5682 us start=41720 us stop=47402 us
82	44142	45590	#3dff00	1.0	Message Send Logical Region Node total=1448 us start=44142 us stop=45590 us
81	44805	44945	#ff0059	1.0	Message Send Index Space Node total=140 us start=44805 us stop=44945 us
81	44974	45018	#ffdd00	1.0	Message Index Space Destruction total=44 us start=44974 us stop=45018 us
81	45019	45062	#97ff00	1.0	Message Send Index Space Return total=43 us start=45019 us stop=45062 us
81	45230	45345	#00b7ff	1.0	Message Send Field Space Node total=115 us start=45230 us stop=45345 us
81	45352	45414	#00c9ff	1.0	Message Field Space Destruction total=62 us start=45352 us stop=45414 us
81	45415	45437	#002dff	1.0	Message Send Field Space Return total=22 us start=45415 us stop=45437 us
82	45599	45626	#67ff00	1.0	Message Logical Region Destruction total=27 us start=45599 us stop=45626 us
81	45626	45648	#007bff	1.0	Message Send Top Level Region Return total=22 us start=45626 us stop=45648 us
82	46541	46580	#ff0059	1.0	Message Send Index Space Node total=39 us start=46541 us stop=46580 us
82	46588	46592	#ffdd00	1.0	Message Index Space Destruction total=4 us start=46588 us stop=46592 us
81	46592	46664	#0057ff	1.0	Message Send Index Partition Node total=72 us start=46592 us stop=46664 us
82	46671	46712	#ff6b00	1.0	Message Index Partition Destruction total=41 us start=46671 us stop=46712 us
81	46712	46720	#ff0059	1.0	Message Send Index Space Node total=8 us start=46712 us stop=46720 us
82	46726	46728	#ffdd00	1.0	Message Index Space Destruction total=2 us start=46726 us stop=46728 us
81	46728	46730	#97ff00	1.0	Message Send Index Space Return total=2 us start=46728 us stop=46730 us
83	47410	47435	#FFC0CB	1.0	ProfTask <449> total=25 us start=47410 us stop=47435 us
83	47458	47514	#ff0035	1.0	Message Send Manager Request total=56 us start=47458 us stop=47514 us
83	47597	47617	#01ff00	1.0	Message Send Constraint Request total=20 us start=47597 us stop=47617 us
83	47701	47711	#fffb00	1.0	Message Distributed GC Update total=10 us start=47701 us stop=47711 us
83	47719	47725	#07ff00	1.0	Message Distributed Valid Update total=6 us start=47719 us stop=47725 us
83	47732	47733	#07ff00	1.0	Message Distributed Valid Update total=1 us start=47732 us stop=47733 us
83	47814	48654	#b5ff00	1.0	Message Send Create Top View Request total=840 us start=47814 us stop=48654 us
82	48153	48206	#ff00bf	1.0	Message Send GC Priority Update total=53 us start=48153 us stop=48206 us
82	48394	48516	#00c3ff	1.0	Message Send Remote Context Response total=122 us start=48394 us stop=48516 us
83	48931	48970	#ff004d	1.0	Message Send View Request total=39 us start=48931 us stop=48970 us
83	49208	49213	#fffb00	1.0	Message Distributed GC Update total=5 us start=49208 us stop=49213 us
83	49229	49848	#00b1ff	1.0	Message Task Message total=619 us start=49229 us stop=49848 us
83	49856	50017	#006fff	1.0	Scheduler initiated by="Operation <0>" total=161 us start=49856 us stop=50017 us
83	50033	50058	#003fff	1.0	State Analaysis initiated by="init <22> (<-init <193> (<-init <49>))" total=25 us start=50033 us stop=50058 us
83	50064	50071	#FFC0CB	1.0	ProfTask total=7 us start=50064 us stop=50071 us
83	50073	50271	#2b00ff	1.0	Task Physical Dependence Analysis initiated by="init <22> (<-init <193> (<-init <49>))" total=198 us start=50073 us stop=50271 us
83	50279	50302	#ff00e3	1.0	Decrement Pending Task initiated by="init <38> (<-init <22> (<-init <193> (<-init <49>)))" total=23 us start=50279 us stop=50302 us
83	50308	50309	#FFC0CB	1.0	ProfTask <22> total=1 us start=50308 us stop=50309 us
83	50310	50311	#FFC0CB	1.0	ProfTask <22> total=1 us start=50310 us stop=50311 us
83	50312	50313	#FFC0CB	1.0	ProfTask <38> total=1 us start=50312 us stop=50313 us
83	52616	56139	#00edff	1.0	Message Send Instance Request total=3523 us start=52616 us stop=56139 us
82	54149	54941	#3dff00	1.0	Message Send Logical Region Node total=792 us start=54149 us stop=54941 us
81	54490	54500	#ff0059	1.0	Message Send Index Space Node total=10 us start=54490 us stop=54500 us
81	54510	54513	#ffdd00	1.0	Message Index Space Destruction total=3 us start=54510 us stop=54513 us
80	54513	54518	#97ff00	1.0	Message Send Index Space Return total=5 us start=54513 us stop=54518 us
81	54901	54908	#00b7ff	1.0	Message Send Field Space Node total=7 us start=54901 us stop=54908 us
81	54916	54922	#00c9ff	1.0	Message Field Space Destruction total=6 us start=54916 us stop=54922 us
81	54923	54924	#002dff	1.0	Message Send Field Space Return total=1 us start=54923 us stop=54924 us
82	54946	54948	#67ff00	1.0	Message Logical Region Destruction total=2 us start=54946 us stop=54948 us
81	54948	54950	#007bff	1.0	Message Send Top Level Region Return total=2 us start=54948 us stop=54950 us
82	55448	55457	#0057ff	1.0	Message Send Index Partition Node total=9 us start=55448 us stop=55457 us
82	55464	55467	#ff6b00	1.0	Message Index Partition Destruction total=3 us start=55464 us stop=55467 us
81	55467	55472	#ff0059	1.0	Message Send Index Space Node total=5 us start=55467 us stop=55472 us
82	55477	55479	#ffdd00	1.0	Message Index Space Destruction total=2 us start=55477 us stop=55479 us
81	55479	55480	#97ff00	1.0	Message Send Index Space Return total=1 us start=55479 us stop=55480 us
83	56145	56146	#FFC0CB	1.0	ProfTask <961> total=1 us start=56145 us stop=56146 us
83	56373	56391	#ff0035	1.0	Message Send Manager Request total=18 us start=56373 us stop=56391 us
83	57047	57058	#01ff00	1.0	Message Send Constraint Request total=11 us start=57047 us stop=57058 us
83	57710	57718	#fffb00	1.0	Message Distributed GC Update total=8 us start=57710 us stop=57718 us
83	57727	57733	#07ff00	1.0	Message Distributed Valid Update total=6 us start=57727 us stop=57733 us
83	57738	57739	#07ff00	1.0	Message Distributed Valid Update total=1 us start=57738 us stop=57739 us
83	57785	57792	#ff00bf	1.0	Message Send GC Priority Update total=7 us start=57785 us stop=57792 us
83	57805	57826	#b5ff00	1.0	Message Send Create Top View Request total=21 us start=57805 us stop=57826 us
83	58269	58282	#ff004d	1.0	Message Send View Request total=13 us start=58269 us stop=58282 us
83	58800	58806	#fffb00	1.0	Message Distributed GC Update total=6 us start=58800 us stop=58806 us
83	58834	58933	#00b1ff	1.0	Message Task Message total=99 us start=58834 us stop=58933 us
83	58941	58978	#006fff	1.0	Scheduler initiated by="Operation <0>" total=37 us start=58941 us stop=58978 us
83	58987	58988	#003fff	1.0	State Analaysis initiated by="trans <54> (<-trans <705> (<-trans <145>))" total=1 us start=58987 us stop=58988 us
83	58992	58995	#FFC0CB	1.0	ProfTask total=3 us start=58992 us stop=58995 us
83	58996	59019	#2b00ff	1.0	Task Physical Dependence Analysis initiated by="trans <54> (<-trans <705> (<-trans <145>))" total=23 us start=58996 us stop=59019 us
83	59023	59025	#FFC0CB	1.0	ProfTask <54> total=2 us start=59023 us stop=59025 us
83	59026	59026	#FFC0CB	1.0	ProfTask <54> total=0 us start=59026 us stop=59026 us
83	122089	122840	#006600	1.0	Post initiated by="init <38> (<-init <22> (<-init <193> (<-init <49>)))" total=751 us start=122089 us stop=122840 us
83	122849	122851	#ff00e3	1.0	Decrement Pending Task initiated by="trans <70> (<-trans <54> (<-trans <705> (<-trans <145>)))" total=2 us start=122849 us stop=122851 us
83	122855	122862	#FFC0CB	1.0	ProfTask <38> total=7 us start=122855 us stop=122862 us
83	122864	122866	#FFC0CB	1.0	ProfTask <38> total=2 us start=122864 us stop=122866 us
83	122868	122868	#FFC0CB	1.0	ProfTask <70> total=0 us start=122868 us stop=122868 us
83	168900	168986	#006600	1.0	Post initiated by="trans <70> (<-trans <54> (<-trans <705> (<-trans <145>)))" total=86 us start=168900 us stop=168986 us
83	168996	168999	#FFC0CB	1.0	ProfTask <70> total=3 us start=168996 us stop=168999 us
83	169001	169003	#FFC0CB	1.0	ProfTask <70> total=2 us start=169001 us stop=169003 us
83	170926	170965	#9d00ff	1.0	Message Send Remote Context Free total=39 us start=170926 us stop=170965 us
83	174330	174333	#07ff00	1.0	Message Distributed Valid Update total=3 us start=174330 us stop=174333 us
83	174339	174341	#fffb00	1.0	Message Distributed GC Update total=2 us start=174339 us stop=174341 us
83	174378	174505	#00ffed	1.0	Message Send Shutdown Notification total=127 us start=174378 us stop=174505 us
83	174825	174827	#07ff00	1.0	Message Distributed Valid Update total=2 us start=174825 us stop=174827 us
83	174834	174835	#fffb00	1.0	Message Distributed GC Update total=1 us start=174834 us stop=174835 us
83	175543	175562	#00ffed	1.0	Message Send Shutdown Notification total=19 us start=175543 us stop=175562 us
83	175654	175666	#8bff00	1.0	Message Send Shutdown Response total=12 us start=175654 us stop=175666 us
83	175907	176020	#fffb00	1.0	Message Distributed GC Update total=113 us start=175907 us stop=176020 us
83	176039	176044	#ff00e9	1.0	Deferred Recycle initiated by="Operation <0>" total=5 us start=176039 us stop=176044 us
83	176051	176052	#FFC0CB	1.0	ProfTask total=1 us start=176051 us stop=176052 us
83	176455	176472	#fffb00	1.0	Message Distributed GC Update total=17 us start=176455 us stop=176472 us
83	176518	176520	#ff00e9	1.0	Deferred Recycle initiated by="Operation <0>" total=2 us start=176518 us stop=176520 us
83	176526	176527	#FFC0CB	1.0	ProfTask total=1 us start=176526 us stop=176527 us
83	176729	176740	#00ffed	1.0	Message Send Shutdown Notification total=11 us start=176729 us stop=176740 us
83	176795	176806	#00ffed	1.0	Message Send Shutdown Notification total=11 us start=176795 us stop=176806 us
83	177080	177089	#8bff00	1.0	Message Send Shutdown Response total=9 us start=177080 us stop=177089 us
85	50250	122081	#7f00ff	1.0	init <38> (<-init <22> (<-init <193> (<-init <49>))) total=71831 us start=50250 us stop=122081 us
85	122109	168889	#ff1100	1.0	trans <70> (<-trans <54> (<-trans <705> (<-trans <145>))) total=46780 us start=122109 us stop=168889 us
90	42004	47238	#00edff	1.0	Message Send Instance Request total=5234 us start=42004 us stop=47238 us
